matlab_id,trial,frequent_choice
36,154,1
36,155,4
36,156,4
36,157,4
36,158,4
36,159,3
36,160,4
36,161,4
36,162,3
36,163,4
36,164,3
36,165,4
36,166,3
36,167,3
36,168,3
36,169,4
36,170,4
36,171,3
36,172,3
36,173,4
36,174,4
36,175,4
36,176,3
36,177,3
36,178,4
36,179,4
36,180,2
36,181,4
36,182,3
36,183,4
36,184,4
36,185,4
36,186,4
36,187,4
36,188,4
36,189,3
36,190,3
36,191,4
36,192,3
36,193,3
36,194,4
36,195,3
36,196,3
36,197,3
36,198,4
36,199,4
36,200,4
37,1,2
37,2,2
37,3,3
37,4,2
37,5,4
37,6,4
37,7,4
37,8,4
37,9,3
37,10,4
37,11,4
37,12,3
37,13,4
37,14,4
37,15,4
37,16,3
37,17,4
37,18,4
37,19,3
37,20,4
37,21,4
37,22,3
37,23,3
37,24,4
37,25,4
37,26,3
37,27,4
37,28,3
37,29,3
37,30,4
37,31,4
37,32,4
37,33,4
37,34,3
37,35,4
37,36,4
37,37,4
37,38,4
37,39,4
37,40,4
37,41,4
37,42,4
37,43,4
37,44,3
37,45,3
37,46,4
37,47,3
37,48,3
37,49,3
37,50,4
37,51,3
37,52,3
37,53,3
37,54,4
37,55,3
37,56,3
37,57,3
37,58,3
37,59,3
37,60,4
37,61,3
37,62,4
37,63,3
37,64,3
37,65,3
37,66,3
37,67,4
37,68,4
37,69,4
37,70,3
37,71,3
37,72,4
37,73,3
37,74,4
37,75,3
37,76,3
37,77,4
37,78,4
37,79,3
37,80,4
37,81,4
37,82,4
37,83,4
37,84,4
37,85,4
37,86,4
37,87,3
37,88,4
37,89,4
37,90,4
37,91,4
37,92,3
37,93,4
37,94,3
37,95,3
37,96,3
37,97,3
37,98,3
37,99,3
37,100,4
37,101,3
37,102,1
37,103,1
37,104,2
37,105,1
37,106,3
37,107,4
37,108,3
37,109,4
37,110,2
37,111,2
37,112,3
37,113,2
37,114,1
37,115,1
37,116,3
37,117,4
37,118,3
37,119,3
37,120,3
37,121,4
37,122,3
37,123,3
37,124,4
37,125,3
37,126,1
37,127,3
37,128,3
37,129,3
37,130,4
37,131,4
37,132,4
37,133,1
37,134,4
37,135,4
37,136,1
37,137,3
37,138,1
37,139,4
37,140,3
37,141,2
37,142,2
37,143,4
37,144,3
37,145,4
37,146,4
37,147,1
37,148,1
37,149,3
37,150,1
37,151,2
37,152,4
37,153,1
37,154,1
37,155,3
37,156,1
37,157,4
37,158,1
37,159,4
37,160,1
37,161,1
37,162,1
37,163,3
37,164,4
37,165,1
37,166,1
37,167,3
37,168,4
37,169,3
37,170,4
37,171,1
37,172,3
37,173,3
37,174,1
37,175,4
37,176,4
37,177,4
37,178,4
37,179,3
37,180,1
37,181,1
37,182,1
37,183,1
37,184,1
37,185,1
37,186,4
37,187,4
37,188,3
37,189,3
37,190,3
37,191,1
37,192,1
37,193,3
37,194,1
37,195,1
37,196,4
37,197,4
37,198,3
37,199,1
37,200,4
38,1,3
38,2,4
38,3,2
38,4,2
38,5,1
38,6,1
38,7,1
38,8,1
38,9,1
38,10,1
38,11,1
38,12,1
38,13,2
38,14,2
38,15,2
38,16,2
38,17,1
38,18,1
38,19,1
38,20,2
38,21,1
38,22,2
38,23,1
38,24,1
38,25,1
38,26,2
38,27,1
38,28,1
38,29,2
38,30,1
38,31,2
38,32,2
38,33,2
38,34,1
38,35,1
38,36,2
38,37,2
38,38,1
38,39,2
38,40,2
38,41,2
38,42,2
38,43,2
38,44,2
38,45,2
38,46,2
38,47,2
38,48,2
38,49,2
38,50,2
38,51,2
38,52,2
38,53,2
38,54,2
38,55,2
38,56,1
38,57,2
38,58,2
38,59,2
38,60,1
38,61,2
38,62,1
38,63,2
38,64,2
38,65,2
38,66,1
38,67,1
38,68,2
38,69,2
38,70,1
38,71,1
38,72,2
38,73,2
38,74,1
38,75,1
38,76,1
38,77,2
38,78,2
38,79,1
38,80,2
38,81,2
38,82,1
38,83,2
38,84,2
38,85,2
38,86,2
38,87,1
38,88,1
38,89,2
38,90,1
38,91,2
38,92,2
38,93,1
38,94,1
38,95,1
38,96,1
38,97,2
38,98,1
38,99,2
38,100,2
38,101,2
38,102,2
38,103,4
38,104,2
38,105,2
38,106,1
38,107,1
38,108,1
38,109,1
38,110,1
38,111,1
38,112,1
38,113,2
38,114,1
38,115,1
38,116,1
38,117,1
38,118,2
38,119,1
38,120,2
38,121,2
38,122,2
38,123,2
38,124,1
38,125,1
38,126,1
38,127,2
38,128,2
38,129,2
38,130,2
38,131,2
38,132,1
38,133,2
38,134,2
38,135,1
38,136,2
38,137,1
38,138,2
38,139,2
38,140,2
38,141,2
38,142,2
38,143,2
38,144,2
38,145,2
38,146,2
38,147,2
38,148,1
38,149,1
38,150,2
38,151,2
38,152,1
38,153,1
38,154,2
38,155,2
38,156,1
38,157,2
38,158,2
38,159,1
38,160,2
38,161,2
38,162,1
38,163,1
38,164,1
38,165,1
38,166,1
38,167,2
38,168,2
38,169,2
38,170,1
38,171,2
38,172,2
38,173,2
38,174,1
38,175,1
38,176,2
38,177,2
38,178,2
38,179,1
38,180,2
38,181,1
38,182,2
38,183,2
38,184,2
38,185,2
38,186,1
38,187,2
38,188,2
38,189,1
38,190,2
38,191,2
38,192,1
38,193,2
38,194,1
38,195,1
38,196,2
38,197,1
38,198,1
38,199,1
38,200,2
39,1,1
39,2,2
39,3,1
39,4,4
39,5,4
39,6,3
39,7,3
39,8,4
39,9,4
39,10,2
39,11,4
39,12,4
39,13,4
39,14,2
39,15,2
39,16,4
39,17,4
39,18,3
39,19,4
39,20,4
39,21,4
39,22,4
39,23,2
39,24,3
39,25,3
39,26,1
39,27,3
39,28,4
39,29,3
39,30,3
39,31,3
39,32,3
39,33,4
39,34,4
39,35,4
39,36,3
39,37,4
39,38,3
39,39,4
39,40,4
39,41,4
39,42,4
39,43,3
39,44,4
39,45,4
39,46,4
39,47,3
39,48,3
39,49,4
39,50,3
39,51,4
39,52,3
39,53,4
39,54,4
39,55,3
39,56,3
39,57,4
39,58,4
39,59,3
39,60,3
39,61,4
39,62,3
39,63,3
39,64,3
39,65,4
39,66,4
39,67,3
39,68,3
39,69,3
39,70,3
39,71,4
39,72,4
39,73,4
39,74,4
39,75,4
39,76,4
39,77,3
39,78,3
39,79,3
39,80,4
39,81,3
39,82,3
39,83,4
39,84,4
39,85,4
39,86,3
39,87,4
39,88,3
39,89,4
39,90,3
39,91,4
39,92,4
39,93,4
39,94,4
39,95,4
39,96,4
39,97,4
39,98,4
39,99,4
39,100,3
39,101,1
39,102,3
39,103,1
39,104,4
39,105,3
39,106,2
39,107,4
39,108,2
39,109,2
39,110,1
39,111,3
39,112,1
39,113,4
39,114,1
39,115,4
39,116,3
39,117,3
39,118,2
39,119,1
39,120,2
39,121,3
39,122,3
39,123,1
39,124,3
39,125,3
39,126,3
39,127,1
39,128,3
39,129,2
39,130,4
39,131,1
39,132,4
39,133,3
39,134,1
39,135,3
39,136,1
39,137,2
39,138,3
39,139,1
39,140,4
39,141,1
39,142,2
39,143,4
39,144,4
39,145,1
39,146,2
39,147,1
39,148,1
39,149,1
39,150,4
39,151,2
39,152,2
39,153,1
39,154,1
39,155,2
39,156,1
39,157,1
39,158,2
39,159,1
39,160,1
39,161,1
39,162,2
39,163,2
39,164,2
39,165,4
39,166,1
39,167,1
39,168,2
39,169,1
39,170,1
39,171,1
39,172,1
39,173,2
39,174,2
39,175,2
39,176,1
39,177,1
39,178,4
39,179,1
39,180,2
39,181,1
39,182,2
39,183,2
39,184,1
39,185,1
39,186,1
39,187,2
39,188,1
39,189,1
39,190,2
39,191,1
39,192,1
39,193,2
39,194,1
39,195,1
39,196,1
39,197,4
39,198,2
39,199,2
39,200,1
40,1,4
40,2,4
40,3,1
40,4,3
40,5,3
40,6,4
40,7,3
40,8,1
40,9,3
40,10,3
40,11,3
40,12,3
40,13,4
40,14,3
40,15,3
40,16,4
40,17,3
40,18,3
40,19,3
40,20,3
40,21,4
40,22,4
40,23,3
40,24,4
40,25,3
40,26,3
40,27,3
40,28,3
40,29,4
40,30,4
40,31,4
40,32,3
40,33,3
40,34,4
40,35,4
40,36,4
40,37,3
40,38,4
40,39,3
40,40,3
40,41,3
40,42,4
40,43,4
40,44,3
40,45,3
40,46,4
40,47,3
40,48,4
40,49,4
40,50,4
40,51,3
40,52,4
40,53,4
40,54,4
40,55,3
40,56,4
40,57,4
40,58,4
40,59,4
40,60,3
40,61,3
40,62,4
40,63,3
40,64,4
40,65,4
40,66,4
40,67,4
40,68,3
40,69,3
40,70,4
40,71,4
40,72,3
40,73,3
40,74,3
40,75,3
40,76,4
40,77,3
40,78,4
40,79,4
40,80,4
40,81,4
40,82,3
40,83,4
40,84,4
40,85,4
40,86,4
40,87,3
40,88,4
40,89,4
40,90,3
40,91,3
40,92,4
40,93,3
40,94,3
40,95,3
40,96,3
40,97,3
40,98,3
40,99,3
40,100,4
40,101,4
40,102,3
40,103,3
40,104,2
40,105,1
40,106,1
40,107,2
40,108,3
40,109,2
40,110,1
40,111,1
40,112,1
40,113,1
40,114,3
40,115,2
40,116,1
40,117,2
40,118,2
40,119,2
40,120,2
40,121,2
40,122,2
40,123,2
40,124,2
40,125,2
40,126,1
40,127,2
40,128,2
40,129,2
40,130,2
40,131,2
40,132,2
40,133,2
40,134,2
40,135,1
40,136,2
40,137,2
40,138,1
40,139,2
40,140,2
40,141,2
40,142,2
40,143,1
40,144,2
40,145,2
40,146,2
40,147,2
40,148,2
40,149,2
40,150,1
40,151,2
40,152,2
40,153,2
40,154,2
40,155,2
40,156,2
40,157,2
40,158,2
40,159,2
40,160,2
40,161,2
40,162,2
40,163,2
40,164,2
40,165,2
40,166,2
40,167,2
40,168,2
40,169,2
40,170,2
40,171,2
40,172,2
40,173,2
40,174,1
40,175,1
40,176,2
40,177,2
40,178,2
40,179,2
40,180,2
40,181,2
40,182,2
40,183,2
40,184,2
40,185,1
40,186,2
40,187,2
40,188,2
40,189,2
40,190,2
40,191,2
40,192,2
40,193,2
40,194,2
40,195,1
40,196,2
40,197,2
40,198,2
40,199,2
40,200,2
41,1,4
41,2,4
41,3,4
41,4,2
41,5,2
41,6,2
41,7,2
41,8,2
41,9,2
41,10,2
41,11,2
41,12,2
41,13,2
41,14,2
41,15,2
41,16,2
41,17,2
41,18,2
41,19,2
41,20,2
41,21,2
41,22,2
41,23,2
41,24,2
41,25,2
41,26,2
41,27,2
41,28,2
41,29,2
41,30,2
41,31,2
41,32,2
41,33,2
41,34,2
41,35,2
41,36,2
41,37,2
41,38,2
41,39,2
41,40,2
41,41,2
41,42,2
41,43,2
41,44,2
41,45,2
41,46,2
41,47,2
41,48,2
41,49,2
41,50,2
41,51,2
41,52,1
41,53,2
41,54,2
41,55,2
41,56,2
41,57,2
41,58,2
41,59,2
41,60,2
41,61,2
41,62,2
41,63,2
41,64,2
41,65,1
41,66,2
41,67,2
41,68,2
41,69,2
41,70,2
41,71,2
41,72,2
41,73,2
41,74,2
41,75,2
41,76,2
41,77,2
41,78,2
41,79,2
41,80,2
41,81,2
41,82,2
41,83,1
41,84,1
41,85,2
41,86,1
41,87,1
41,88,1
41,89,2
41,90,2
41,91,1
41,92,2
41,93,2
41,94,2
41,95,2
41,96,2
41,97,2
41,98,2
41,99,2
41,100,2
41,101,1
41,102,3
41,103,1
41,104,1
41,105,1
41,106,1
41,107,1
41,108,1
41,109,1
41,110,1
41,111,1
41,112,2
41,113,1
41,114,1
41,115,1
41,116,1
41,117,1
41,118,1
41,119,1
41,120,1
41,121,1
41,122,1
41,123,1
41,124,1
41,125,1
41,126,1
41,127,1
41,128,1
41,129,1
41,130,1
41,131,1
41,132,1
41,133,1
41,134,1
41,135,1
41,136,1
41,137,1
41,138,1
41,139,1
41,140,2
41,141,1
41,142,1
41,143,1
41,144,1
41,145,1
41,146,1
41,147,1
41,148,1
41,149,1
41,150,1
41,151,1
41,152,2
41,153,1
41,154,1
41,155,1
41,156,1
41,157,2
41,158,2
41,159,1
41,160,1
41,161,1
41,162,1
41,163,1
41,164,2
41,165,1
41,166,1
41,167,2
41,168,1
41,169,1
41,170,2
41,171,1
41,172,1
41,173,1
41,174,1
41,175,1
41,176,1
41,177,1
41,178,1
41,179,1
41,180,1
41,181,1
41,182,1
41,183,1
41,184,1
41,185,1
41,186,1
41,187,1
41,188,1
41,189,1
41,190,1
41,191,1
41,192,1
41,193,1
41,194,1
41,195,1
41,196,1
41,197,1
41,198,1
41,199,1
41,200,1
42,1,3
42,2,4
42,3,4
42,4,2
42,5,1
42,6,1
42,7,2
42,8,1
42,9,2
42,10,4
42,11,4
42,12,4
42,13,2
42,14,4
42,15,3
42,16,3
42,17,1
42,18,1
42,19,4
42,20,4
42,21,2
42,22,4
42,23,1
42,24,3
42,25,3
42,26,2
42,27,1
42,28,3
42,29,3
42,30,3
42,31,2
42,32,4
42,33,1
42,34,4
42,35,3
42,36,4
42,37,2
42,38,4
42,39,1
42,40,4
42,41,2
42,42,4
42,43,4
42,44,2
42,45,1
42,46,4
42,47,1
42,48,3
42,49,2
42,50,2
42,51,1
42,52,1
42,53,4
42,54,1
42,55,4
42,56,4
42,57,1
42,58,2
42,59,4
42,60,3
42,61,3
42,62,2
42,63,2
42,64,2
42,65,1
42,66,4
42,67,3
42,68,3
42,69,4
42,70,2
42,71,1
42,72,1
42,73,4
42,74,4
42,75,4
42,76,2
42,77,1
42,78,2
42,79,2
42,80,4
42,81,2
42,82,1
42,83,4
42,84,2
42,85,2
42,86,3
42,87,1
42,88,3
42,89,4
42,90,2
42,91,2
42,92,3
42,93,3
42,94,2
42,95,4
42,96,3
42,97,4
42,98,1
42,99,3
42,100,2
42,101,1
42,102,3
42,103,3
42,104,4
42,105,4
42,106,2
42,107,4
42,108,1
42,109,4
42,110,2
42,111,3
42,112,2
42,113,4
42,114,1
42,115,1
42,116,1
42,117,2
42,118,3
42,119,4
42,120,3
42,121,4
42,122,3
42,123,4
42,124,3
42,125,3
42,126,2
42,127,3
42,128,4
42,129,3
42,130,3
42,131,4
42,132,3
42,133,3
42,134,3
42,135,2
42,136,3
42,137,3
42,138,2
42,139,4
42,140,3
42,141,3
42,142,4
42,143,2
42,144,2
42,145,2
42,146,1
42,147,2
42,148,3
42,149,3
42,150,1
42,151,3
42,152,3
42,153,3
42,154,4
42,155,1
42,156,4
42,157,3
42,158,2
42,159,3
42,160,3
42,161,4
42,162,4
42,163,3
42,164,3
42,165,2
42,166,4
42,167,3
42,168,2
42,169,1
42,170,4
42,171,3
42,172,1
42,173,4
42,174,1
42,175,4
42,176,3
42,177,1
42,178,4
42,179,4
42,180,3
42,181,3
42,182,4
42,183,4
42,184,3
42,185,2
42,186,4
42,187,4
42,188,4
42,189,1
42,190,4
42,191,4
42,192,3
42,193,3
42,194,3
42,195,3
42,196,3
42,197,3
42,198,3
42,199,2
42,200,3
43,1,3
43,2,4
43,3,2
43,4,4
43,5,3
43,6,2
43,7,1
43,8,1
43,9,1
43,10,1
43,11,4
43,12,1
43,13,1
43,14,2
43,15,4
43,16,1
43,17,3
43,18,1
43,19,3
43,20,2
43,21,3
43,22,4
43,23,2
43,24,4
43,25,4
43,26,1
43,27,4
43,28,1
43,29,3
43,30,3
43,31,2
43,32,4
43,33,2
43,34,1
43,35,2
43,36,3
43,37,3
43,38,4
43,39,4
43,40,4
43,41,4
43,42,2
43,43,4
43,44,3
43,45,1
43,46,4
43,47,2
43,48,3
43,49,1
43,50,1
43,51,2
43,52,1
43,53,4
43,54,2
43,55,3
43,56,3
43,57,3
43,58,2
43,59,1
43,60,3
43,61,1
43,62,3
43,63,3
43,64,4
43,65,1
43,66,1
43,67,4
43,68,4
43,69,1
43,70,1
43,71,2
43,72,3
43,73,4
43,74,1
43,75,2
43,76,4
43,77,1
43,78,4
43,79,4
43,80,4
43,81,1
43,82,4
43,83,2
43,84,2
43,85,2
43,86,4
43,87,2
43,88,1
43,89,1
43,90,2
43,91,4
43,92,1
43,93,3
43,94,3
43,95,3
43,96,3
43,97,2
43,98,1
43,99,4
43,100,4
43,101,1
43,102,1
43,103,2
43,104,2
43,105,1
43,106,3
43,107,4
43,108,2
43,109,2
43,110,2
43,111,2
43,112,2
43,113,2
43,114,2
43,115,2
43,116,2
43,117,1
43,118,2
43,119,2
43,120,2
43,121,2
43,122,2
43,123,2
43,124,2
43,125,2
43,126,2
43,127,2
43,128,2
43,129,2
43,130,2
43,131,2
43,132,2
43,133,2
43,134,2
43,135,2
43,136,2
43,137,2
43,138,2
43,139,2
43,140,2
43,141,2
43,142,2
43,143,2
43,144,2
43,145,2
43,146,2
43,147,2
43,148,2
43,149,2
43,150,2
43,151,2
43,152,2
43,153,2
43,154,2
43,155,2
43,156,2
43,157,2
43,158,2
43,159,2
43,160,2
43,161,2
43,162,2
43,163,2
43,164,2
43,165,2
43,166,2
43,167,2
43,168,2
43,169,2
43,170,2
43,171,2
43,172,2
43,173,2
43,174,2
43,175,2
43,176,2
43,177,2
43,178,2
43,179,2
43,180,2
43,181,2
43,182,2
43,183,2
43,184,2
43,185,2
43,186,2
43,187,2
43,188,2
43,189,2
43,190,2
43,191,2
43,192,2
43,193,2
43,194,2
43,195,2
43,196,2
43,197,2
43,198,2
43,199,2
43,200,2
44,1,2
44,2,4
44,3,3
44,4,4
44,5,2
44,6,3
44,7,4
44,8,3
44,9,3
44,10,4
44,11,4
44,12,4
44,13,4
44,14,3
44,15,4
44,16,4
44,17,3
44,18,4
44,19,4
44,20,4
44,21,3
44,22,3
44,23,3
44,24,4
44,25,3
44,26,4
44,27,3
44,28,3
44,29,4
44,30,4
44,31,3
44,32,3
44,33,4
44,34,4
44,35,3
44,36,4
44,37,4
44,38,3
44,39,4
44,40,4
44,41,4
44,42,3
44,43,3
44,44,3
44,45,4
44,46,4
44,47,4
44,48,3
44,49,4
44,50,4
44,51,3
44,52,3
44,53,3
44,54,4
44,55,4
44,56,3
44,57,3
44,58,3
44,59,4
44,60,4
44,61,4
44,62,3
44,63,3
44,64,4
44,65,4
44,66,4
44,67,4
44,68,3
44,69,4
44,70,4
44,71,3
44,72,4
44,73,4
44,74,3
44,75,3
44,76,4
44,77,4
44,78,3
44,79,4
44,80,4
44,81,3
44,82,4
44,83,4
44,84,4
44,85,4
44,86,3
44,87,3
44,88,4
44,89,4
44,90,4
44,91,4
44,92,3
44,93,3
44,94,4
44,95,3
44,96,3
44,97,3
44,98,4
44,99,3
44,100,4
44,101,1
44,102,4
44,103,2
44,104,1
44,105,2
44,106,1
44,107,3
44,108,4
44,109,1
44,110,1
44,111,3
44,112,1
44,113,1
44,114,4
44,115,3
44,116,4
44,117,4
44,118,2
44,119,4
44,120,2
44,121,4
44,122,2
44,123,3
44,124,4
44,125,3
44,126,2
44,127,2
44,128,2
44,129,3
44,130,4
44,131,1
44,132,2
44,133,2
44,134,3
44,135,2
44,136,2
44,137,2
44,138,2
44,139,4
44,140,1
44,141,3
44,142,1
44,143,1
44,144,2
44,145,1
44,146,2
44,147,2
44,148,1
44,149,1
44,150,2
44,151,2
44,152,2
44,153,1
44,154,3
44,155,2
44,156,2
44,157,2
44,158,2
44,159,2
44,160,1
44,161,2
44,162,2
44,163,1
44,164,2
44,165,1
44,166,1
44,167,2
44,168,1
44,169,1
44,170,2
44,171,2
44,172,2
44,173,4
44,174,2
44,175,2
44,176,1
44,177,2
44,178,1
44,179,2
44,180,2
44,181,2
44,182,1
44,183,1
44,184,2
44,185,1
44,186,2
44,187,2
44,188,2
44,189,2
44,190,1
44,191,1
44,192,2
44,193,2
44,194,1
44,195,1
44,196,1
44,197,1
44,198,1
44,199,2
44,200,1
45,1,1
45,2,1
45,3,1
45,4,1
45,5,1
45,6,1
45,7,1
45,8,1
45,9,1
45,10,1
45,11,1
45,12,1
45,13,2
45,14,1
45,15,1
45,16,1
45,17,1
45,18,2
45,19,1
45,20,1
45,21,1
45,22,1
45,23,1
45,24,1
45,25,1
45,26,1
45,27,1
45,28,1
45,29,1
45,30,1
45,31,1
45,32,1
45,33,2
45,34,1
45,35,1
45,36,1
45,37,1
45,38,1
45,39,1
45,40,1
45,41,1
45,42,1
45,43,1
45,44,1
45,45,2
45,46,1
45,47,1
45,48,1
45,49,2
45,50,1
45,51,1
45,52,1
45,53,1
45,54,1
45,55,1
45,56,1
45,57,2
45,58,1
45,59,1
45,60,1
45,61,1
45,62,1
45,63,1
45,64,2
45,65,1
45,66,1
45,67,1
45,68,2
45,69,2
45,70,1
45,71,2
45,72,1
45,73,2
45,74,2
45,75,2
45,76,4
45,77,2
45,78,1
45,79,2
45,80,2
45,81,2
45,82,2
45,83,1
45,84,2
45,85,1
45,86,2
45,87,1
45,88,1
45,89,1
45,90,2
45,91,1
45,92,1
45,93,2
45,94,1
45,95,3
45,96,2
45,97,2
45,98,2
45,99,2
45,100,1
45,101,1
45,102,4
45,103,2
45,104,2
45,105,1
45,106,1
45,107,1
45,108,1
45,109,1
45,110,3
45,111,1
45,112,1
45,113,4
45,114,4
45,115,1
45,116,1
45,117,1
45,118,1
45,119,1
45,120,1
45,121,1
45,122,4
45,123,1
45,124,4
45,125,4
45,126,1
45,127,1
45,128,1
45,129,4
45,130,4
45,131,1
45,132,4
45,133,1
45,134,3
45,135,2
45,136,3
45,137,4
45,138,3
45,139,3
45,140,3
45,141,3
45,142,3
45,143,4
45,144,3
45,145,4
45,146,4
45,147,1
45,148,4
45,149,3
45,150,4
45,151,3
45,152,3
45,153,4
45,154,3
45,155,3
45,156,3
45,157,3
45,158,4
45,159,3
45,160,3
45,161,4
45,162,4
45,163,3
45,164,4
45,165,4
45,166,4
45,167,4
45,168,3
45,169,3
45,170,3
45,171,4
45,172,4
45,173,4
45,174,3
45,175,4
45,176,3
45,177,4
45,178,4
45,179,4
45,180,3
45,181,4
45,182,3
45,183,3
45,184,4
45,185,4
45,186,3
45,187,3
45,188,4
45,189,3
45,190,4
45,191,3
45,192,4
45,193,4
45,194,4
45,195,3
45,196,4
45,197,4
45,198,4
45,199,3
45,200,4
46,1,3
46,2,4
46,3,3
46,4,3
46,5,3
46,6,3
46,7,3
46,8,4
46,9,3
46,10,4
46,11,3
46,12,3
46,13,3
46,14,3
46,15,3
46,16,4
46,17,4
46,18,4
46,19,3
46,20,4
46,21,3
46,22,4
46,23,3
46,24,4
46,25,4
46,26,3
46,27,4
46,28,3
46,29,3
46,30,3
46,31,4
46,32,4
46,33,4
46,34,3
46,35,4
46,36,3
46,37,4
46,38,4
46,39,4
46,40,3
46,41,1
46,42,4
46,43,3
46,44,4
46,45,3
46,46,4
46,47,3
46,48,4
46,49,3
46,50,3
46,51,3
46,52,4
46,53,3
46,54,3
46,55,4
46,56,3
46,57,4
46,58,3
46,59,3
46,60,3
46,61,1
46,62,4
46,63,1
46,64,3
46,65,3
46,66,3
46,67,3
46,68,3
46,69,4
46,70,2
46,71,3
46,72,4
46,73,2
46,74,2
46,75,2
46,76,2
46,77,3
46,78,2
46,79,4
46,80,3
46,81,3
46,82,4
46,83,1
46,84,1
46,85,4
46,86,2
46,87,2
46,88,2
46,89,2
46,90,3
46,91,2
46,92,3
46,93,4
46,94,1
46,95,3
46,96,2
46,97,2
46,98,2
46,99,2
46,100,4
46,101,1
46,102,3
46,103,3
46,104,3
46,105,3
46,106,3
46,107,3
46,108,3
46,109,3
46,110,3
46,111,3
46,112,3
46,113,3
46,114,3
46,115,3
46,116,4
46,117,3
46,118,3
46,119,3
46,120,3
46,121,4
46,122,4
46,123,3
46,124,3
46,125,4
46,126,4
46,127,3
46,128,4
46,129,3
46,130,3
46,131,3
46,132,3
46,133,3
46,134,3
46,135,4
46,136,3
46,137,3
46,138,4
46,139,3
46,140,3
46,141,3
46,142,3
46,143,4
46,144,3
46,145,3
46,146,3
46,147,3
46,148,3
46,149,3
46,150,3
46,151,3
46,152,3
46,153,4
46,154,4
46,155,4
46,156,4
46,157,3
46,158,3
46,159,3
46,160,4
46,161,4
46,162,3
46,163,3
46,164,3
46,165,4
46,166,3
46,167,3
46,168,3
46,169,3
46,170,3
46,171,3
46,172,4
46,173,3
46,174,4
46,175,3
46,176,3
46,177,4
46,178,3
46,179,3
46,180,3
46,181,3
46,182,3
46,183,4
46,184,3
46,185,3
46,186,3
46,187,3
46,188,3
46,189,4
46,190,3
46,191,3
46,192,3
46,193,3
46,194,4
46,195,3
46,196,3
46,197,4
46,198,3
46,199,3
46,200,3
47,1,4
47,2,1
47,3,4
47,4,1
47,5,4
47,6,3
47,7,1
47,8,1
47,9,4
47,10,1
47,11,2
47,12,2
47,13,3
47,14,1
47,15,2
47,16,1
47,17,4
47,18,4
47,19,1
47,20,2
47,21,1
47,22,1
47,23,3
47,24,2
47,25,2
47,26,1
47,27,2
47,28,4
47,29,3
47,30,4
47,31,4
47,32,1
47,33,3
47,34,4
47,35,1
47,36,3
47,37,1
47,38,1
47,39,1
47,40,1
47,41,3
47,42,1
47,43,1
47,44,4
47,45,3
47,46,4
47,47,1
47,48,4
47,49,4
47,50,3
47,51,3
47,52,3
47,53,3
47,54,3
47,55,2
47,56,1
47,57,4
47,58,1
47,59,3
47,60,1
47,61,2
47,62,4
47,63,3
47,64,3
47,65,4
47,66,4
47,67,2
47,68,3
47,69,4
47,70,3
47,71,3
47,72,1
47,73,3
47,74,3
47,75,2
47,76,4
47,77,3
47,78,3
47,79,4
47,80,4
47,81,3
47,82,3
47,83,4
47,84,4
47,85,3
47,86,3
47,87,4
47,88,3
47,89,3
47,90,4
47,91,3
47,92,3
47,93,4
47,94,1
47,95,4
47,96,4
47,97,4
47,98,3
47,99,3
47,100,4
47,101,3
47,102,2
47,103,1
47,104,2
47,105,2
47,106,2
47,107,1
47,108,2
47,109,2
47,110,1
47,111,1
47,112,2
47,113,1
47,114,1
47,115,2
47,116,2
47,117,1
47,118,2
47,119,1
47,120,1
47,121,1
47,122,1
47,123,2
47,124,1
47,125,1
47,126,2
47,127,2
47,128,1
47,129,2
47,130,2
47,131,2
47,132,2
47,133,2
47,134,1
47,135,2
47,136,2
47,137,1
47,138,2
47,139,1
47,140,2
47,141,1
47,142,2
47,143,2
47,144,2
47,145,2
47,146,1
47,147,2
47,148,1
47,149,1
47,150,1
47,151,2
47,152,1
47,153,1
47,154,1
47,155,2
47,156,1
47,157,2
47,158,1
47,159,2
47,160,1
47,161,2
47,162,1
47,163,2
47,164,1
47,165,2
47,166,2
47,167,2
47,168,2
47,169,2
47,170,2
47,171,2
47,172,1
47,173,2
47,174,2
47,175,2
47,176,2
47,177,1
47,178,2
47,179,2
47,180,1
47,181,2
47,182,1
47,183,2
47,184,2
47,185,2
47,186,2
47,187,1
47,188,1
47,189,1
47,190,1
47,191,1
47,192,1
47,193,2
47,194,1
47,195,2
47,196,1
47,197,2
47,198,2
47,199,1
47,200,2
48,1,3
48,2,1
48,3,1
48,4,2
48,5,4
48,6,1
48,7,2
48,8,1
48,9,1
48,10,2
48,11,4
48,12,2
48,13,3
48,14,1
48,15,3
48,16,2
48,17,1
48,18,1
48,19,1
48,20,2
48,21,2
48,22,2
48,23,2
48,24,2
48,25,1
48,26,2
48,27,1
48,28,1
48,29,2
48,30,1
48,31,1
48,32,2
48,33,1
48,34,2
48,35,2
48,36,1
48,37,2
48,38,1
48,39,1
48,40,1
48,41,2
48,42,2
48,43,2
48,44,1
48,45,1
48,46,2
48,47,2
48,48,1
48,49,1
48,50,2
48,51,1
48,52,2
48,53,2
48,54,2
48,55,2
48,56,2
48,57,1
48,58,1
48,59,1
48,60,1
48,61,2
48,62,1
48,63,2
48,64,1
48,65,2
48,66,1
48,67,1
48,68,1
48,69,2
48,70,1
48,71,2
48,72,2
48,73,2
48,74,1
48,75,2
48,76,1
48,77,2
48,78,2
48,79,2
48,80,1
48,81,1
48,82,1
48,83,2
