alpha_pos,alpha_neg,risk_good_reward,risk_bad_reward
0.75,0.35,1.03846153846154,11.4615384615385
0.85,0.35,-14,3.34615384615385
0.95,0.35,-6.76923076923077,13.2307692307692
0.05,0.45,-3.46153846153846,5.69230769230769
0.15,0.45,-9.65384615384615,6.69230769230769
0.25,0.45,-1.38461538461538,3.07692307692308
0.35,0.45,-9.80769230769231,11.1153846153846
0.45,0.45,-5.19230769230769,9.5
0.55,0.45,-7.53846153846154,9.53846153846154
0.65,0.45,-9.07692307692308,7.07692307692308
0.75,0.45,-4.96153846153846,9.80769230769231
0.85,0.45,1.30769230769231,9.96153846153846
0.95,0.45,18.2307692307692,5.76923076923077
0.05,0.55,-3.07692307692307,2.42307692307692
0.15,0.55,-10.0384615384615,11.2692307692308
0.25,0.55,-12.5769230769231,8.30769230769231
0.35,0.55,-4,13.4615384615385
0.45,0.55,-5.76923076923077,10
0.55,0.55,-5.38461538461538,4.92307692307692
0.65,0.55,-5.57692307692308,12.7692307692308
0.75,0.55,-8.69230769230769,11.6538461538462
0.85,0.55,-8.80769230769231,7.84615384615384
0.95,0.55,-11.2692307692308,9.53846153846154
0.05,0.65,-0.153846153846151,8.1923076923077
0.15,0.65,-7.61538461538461,10.8076923076923
0.25,0.65,-14.0769230769231,11.1923076923077
0.35,0.65,-3.92307692307692,12.4230769230769
0.45,0.65,-7,14.9615384615385
0.55,0.65,-0.884615384615384,13.4230769230769
0.65,0.65,-9.76923076923077,5.26923076923077
0.75,0.65,-3.11538461538461,16.0384615384615
0.85,0.65,-4.92307692307692,6.23076923076923
0.95,0.65,-3,4.73076923076923
0.05,0.75,-5.38461538461538,8.26923076923077
0.15,0.75,-5.42307692307692,4.53846153846154
0.25,0.75,4.61538461538462,8.34615384615385
0.35,0.75,-10,4.73076923076923
0.45,0.75,-8,8.46153846153846
0.55,0.75,-2.46153846153846,10.6923076923077
0.65,0.75,-9.53846153846154,6.42307692307692
0.75,0.75,-13.3076923076923,8.88461538461538
0.85,0.75,-10.4230769230769,5.38461538461539
0.95,0.75,-4.34615384615384,9.11538461538461
0.05,0.85,-1.30769230769231,11.0384615384615
0.15,0.85,-8.07692307692308,11.7692307692308
0.25,0.85,-6.92307692307692,5.19230769230769
0.35,0.85,-6.73076923076923,12.6923076923077
0.45,0.85,-9.73076923076923,10.5769230769231
0.55,0.85,-13.0384615384615,13.9615384615385
0.65,0.85,-4.96153846153846,10.6538461538462
0.75,0.85,-9.11538461538461,6.96153846153846
0.85,0.85,-14.2692307692308,13.7307692307692
0.95,0.85,-1.03846153846154,13.3076923076923
0.05,0.95,-10.8076923076923,10.7307692307692
0.15,0.95,-10.8076923076923,12.8076923076923
0.25,0.95,-9.07692307692307,9.96153846153846
0.35,0.95,-13.3461538461538,9.42307692307692
0.45,0.95,-11.2307692307692,5.38461538461539
0.55,0.95,-10.4615384615385,13.3846153846154
0.65,0.95,-7.19230769230769,6.65384615384615
0.75,0.95,-13.5,6.15384615384615
0.85,0.95,-9.65384615384615,10.7692307692308
0.95,0.95,-10.9230769230769,9.65384615384615
0.05,0.05,18.0384615384615,7.5
0.15,0.05,15.4615384615385,8.30769230769231
0.25,0.05,6.42307692307693,12.1538461538462
0.35,0.05,9.53846153846154,0.961538461538461
0.45,0.05,-0.576923076923075,-9.46153846153846
0.55,0.05,-3.61538461538461,-13.5384615384615
0.65,0.05,6.92307692307693,-7.76923076923077
0.75,0.05,15.4230769230769,-24.2307692307692
0.85,0.05,12.5769230769231,-12.1923076923077
0.95,0.05,5.26923076923077,7.07692307692307
0.05,0.15,8.38461538461539,3.65384615384615
0.15,0.15,-1.76923076923077,4.07692307692308
0.25,0.15,-1.92307692307692,6.80769230769231
0.35,0.15,8.53846153846154,9.03846153846154
0.45,0.15,5.96153846153846,11
0.55,0.15,15.2692307692308,10.6538461538462
0.65,0.15,-14.3846153846154,3.73076923076923
0.75,0.15,28.5384615384615,5.5
0.85,0.15,20.3076923076923,5.92307692307692
0.95,0.15,1.88461538461539,3
0.05,0.25,-3.96153846153846,11.1538461538462
0.15,0.25,-6.5,4.92307692307692
0.25,0.25,3.23076923076923,7.03846153846154
0.35,0.25,-3.84615384615384,6.42307692307692
0.45,0.25,-9.53846153846154,9.61538461538461
0.55,0.25,4.76923076923077,12
0.65,0.25,-13.2692307692308,9.53846153846154
0.75,0.25,-9.57692307692307,7.96153846153846
0.85,0.25,3.23076923076923,2.07692307692308
0.95,0.25,-0.461538461538459,2.34615384615385
0.05,0.35,-14.1153846153846,6.42307692307692
0.15,0.35,4.76923076923077,4.26923076923077
0.25,0.35,-15.4230769230769,3.80769230769231
0.35,0.35,10.0769230769231,10.0769230769231
0.45,0.35,-11.7692307692308,4.38461538461539
0.55,0.35,-11.6923076923077,9.96153846153846
0.65,0.35,-15.4615384615385,6.07692307692307
0.75,0.35,-7.03846153846154,9.42307692307692
0.85,0.35,-10.8461538461538,-3
0.95,0.35,3.57692307692308,1.57692307692308
0.05,0.45,-7.19230769230769,-0.807692307692309
0.15,0.45,-6.11538461538461,9.65384615384615
0.25,0.45,-7.19230769230769,10.4230769230769
0.35,0.45,-4.69230769230769,13.3846153846154
0.45,0.45,-10.3846153846154,7.26923076923077
0.55,0.45,-12.6923076923077,6.5
0.65,0.45,-2.92307692307692,10
0.75,0.45,-5.5,8.19230769230769
0.85,0.45,-9.61538461538462,4.03846153846154
0.95,0.45,-6.73076923076923,11.8846153846154
0.05,0.55,-10.8076923076923,9.19230769230769
0.15,0.55,-4.65384615384615,14.6538461538462
0.25,0.55,4.38461538461539,8.46153846153846
0.35,0.55,-8.42307692307692,5.5
0.45,0.55,-6.88461538461538,7.19230769230769
0.55,0.55,-4.19230769230769,9.61538461538461
0.65,0.55,-6.57692307692308,9.84615384615385
0.75,0.55,-4.73076923076923,4.42307692307692
0.85,0.55,-9.30769230769231,12.3846153846154
0.95,0.55,-1.23076923076923,6.15384615384615
0.05,0.65,0.576923076923079,7.84615384615385
0.15,0.65,0.423076923076924,9.61538461538462
0.25,0.65,-9.34615384615384,8.23076923076923
0.35,0.65,-8.38461538461539,9.19230769230769
0.45,0.65,6.65384615384616,-0.038461538461539
0.55,0.65,-7.96153846153846,8.96153846153846
0.65,0.65,-9,8.65384615384615
0.75,0.65,-12.4615384615385,13.0384615384615
0.85,0.65,-14.3461538461538,16.6153846153846
0.95,0.65,-11.8846153846154,0.923076923076922
0.05,0.75,-0.769230769230769,4.5
0.15,0.75,-17.5384615384615,12.0384615384615
0.25,0.75,-10.0384615384615,10.0384615384615
0.35,0.75,-3.96153846153846,9.07692307692307
0.45,0.75,-6.15384615384615,12.7307692307692
0.55,0.75,-4.03846153846154,7.26923076923077
0.65,0.75,-10.5,4.11538461538461
0.75,0.75,-11.1538461538462,4.03846153846154
0.85,0.75,-10.0769230769231,7.96153846153846
0.95,0.75,-15.0769230769231,11.6153846153846
0.05,0.85,-6.80769230769231,9.46153846153846
0.15,0.85,-3.23076923076923,9.84615384615384
0.25,0.85,-1.76923076923077,7.84615384615385
0.35,0.85,-11.7692307692308,6.07692307692308
0.45,0.85,-12.3461538461538,6.30769230769231
0.55,0.85,-12.8076923076923,9.57692307692307
0.65,0.85,-16.4230769230769,5.76923076923077
0.75,0.85,-9.23076923076923,11.5384615384615
0.85,0.85,2.61538461538462,-1.26923076923077
0.95,0.85,-13.7692307692308,13.6153846153846
0.05,0.95,-6.57692307692308,7.65384615384615
0.15,0.95,-6.11538461538461,6.61538461538461
0.25,0.95,-2.5,9.80769230769231
0.35,0.95,-10.1153846153846,10.1153846153846
0.45,0.95,-9.92307692307692,8.76923076923077
0.55,0.95,-5.65384615384615,9.96153846153846
0.65,0.95,-9.96153846153846,7.34615384615385
0.75,0.95,-3.92307692307692,6.42307692307692
0.85,0.95,-9.5,14.2692307692308
0.95,0.95,8.23076923076923,7
0.05,0.05,11.1538461538462,9.26923076923077
0.15,0.05,15.6153846153846,-2.69230769230769
0.25,0.05,18.7307692307692,-0.0384615384615411
0.35,0.05,3.88461538461539,-6.80769230769231
0.45,0.05,9.88461538461539,-10.8461538461539
0.55,0.05,13.1923076923077,-16.1538461538462
0.65,0.05,-3.03846153846154,-10.2692307692308
0.75,0.05,-12.6923076923077,2.46153846153846
0.85,0.05,14.6923076923077,-1.46153846153846
0.95,0.05,13.2692307692308,3.07692307692308
0.05,0.15,-5.42307692307692,12.7692307692308
0.15,0.15,12.1923076923077,7.38461538461538
0.25,0.15,-10.2692307692308,2.15384615384615
0.35,0.15,15.8076923076923,0.538461538461539
0.45,0.15,-14.4615384615385,4.19230769230769
0.55,0.15,6.65384615384616,9.57692307692307
0.65,0.15,11.5384615384615,-0.846153846153847
0.75,0.15,8.76923076923077,-9.5
0.85,0.15,3,-0.0769230769230793
0.95,0.15,16.7692307692308,14.5384615384615
0.05,0.25,-9.53846153846154,7.42307692307692
0.15,0.25,-1.30769230769231,5.73076923076923
0.25,0.25,-7.57692307692307,7.34615384615385
0.35,0.25,-6.92307692307692,2.5
0.45,0.25,5,8
0.55,0.25,12,-0.538461538461539
0.65,0.25,2.65384615384616,6.69230769230769
0.75,0.25,-5.15384615384615,3.96153846153846
0.85,0.25,-10.3076923076923,11.1153846153846
0.95,0.25,16,-4.19230769230769
0.05,0.35,6.23076923076923,1.76923076923077
0.15,0.35,-10.5769230769231,11.8076923076923
0.25,0.35,-14.2692307692308,6.88461538461539
0.35,0.35,4.88461538461539,12.4615384615385
0.45,0.35,-2.57692307692307,3.88461538461539
0.55,0.35,-0.884615384615385,11.2307692307692
0.65,0.35,23.2692307692308,9.65384615384615
0.75,0.35,5.42307692307692,4
0.85,0.35,-9.73076923076923,15.1923076923077
0.95,0.35,-1.76923076923077,8.46153846153846
0.05,0.45,-8.15384615384615,15.1923076923077
0.15,0.45,-2.73076923076923,12.3461538461538
0.25,0.45,12.5384615384615,-0.576923076923077
0.35,0.45,-6.57692307692307,11.1538461538462
0.45,0.45,-8.73076923076923,8.46153846153846
0.55,0.45,-8.19230769230769,3
0.65,0.45,-8.26923076923077,12.8846153846154
0.75,0.45,-4.03846153846154,10.4230769230769
0.85,0.45,8.61538461538462,8.80769230769231
0.95,0.45,-6.5,8.42307692307692
0.05,0.55,-10.0384615384615,9.73076923076923
0.15,0.55,-8.03846153846154,11.1923076923077
0.25,0.55,-5.92307692307692,1.65384615384615
0.35,0.55,-3.11538461538461,13.7307692307692
0.45,0.55,-10.9230769230769,10.5384615384615
0.55,0.55,-4.38461538461538,7.84615384615385
0.65,0.55,-12.2692307692308,9.96153846153846
0.75,0.55,-12.1538461538462,4.76923076923077
0.85,0.55,-15.5769230769231,3
0.95,0.55,-2.19230769230769,13.3076923076923
0.05,0.65,-6.30769230769231,4.23076923076923
0.15,0.65,-9.92307692307692,13.7692307692308
0.25,0.65,-10.1538461538462,5.80769230769231
0.35,0.65,-5.65384615384615,4.76923076923077
0.45,0.65,4.23076923076923,10.3076923076923
0.55,0.65,-8.88461538461538,3.15384615384616
0.65,0.65,-6.34615384615384,14.8076923076923
0.75,0.65,-7.3076923076923,8.5
0.85,0.65,-4.5,-4.03846153846154
0.95,0.65,-9.42307692307692,6.84615384615385
0.05,0.75,-9.46153846153846,10.8076923076923
0.15,0.75,-7.92307692307692,8.57692307692308
0.25,0.75,-14.0384615384615,2.34615384615385
0.35,0.75,-4.65384615384615,12.3461538461538
0.45,0.75,-5.07692307692307,7.07692307692308
0.55,0.75,-10.8461538461538,5.23076923076923
0.65,0.75,-11.0769230769231,10.8846153846154
0.75,0.75,-9.5,3.65384615384615
0.85,0.75,-4.76923076923077,1.96153846153846
0.95,0.75,-10.0769230769231,7.23076923076923
0.05,0.85,-9.80769230769231,7.80769230769231
0.15,0.85,-9.15384615384615,11.6153846153846
0.25,0.85,-5.73076923076923,10.7692307692308
0.35,0.85,-11.5,8.76923076923077
0.45,0.85,-10.2692307692308,15.7692307692308
0.55,0.85,-10.2307692307692,17.4230769230769
0.65,0.85,-5.26923076923077,11.5769230769231
0.75,0.85,-10.2307692307692,6.26923076923077
0.85,0.85,-7.61538461538461,6.61538461538461
0.95,0.85,-5.53846153846154,3.11538461538462
0.05,0.95,-9.84615384615385,-0.730769230769231
0.15,0.95,-11.9615384615385,9.11538461538462
0.25,0.95,-13.9615384615385,10.2692307692308
0.35,0.95,-7.53846153846154,8.61538461538462
0.45,0.95,-13.4615384615385,10.1538461538462
0.55,0.95,-8.88461538461539,9.80769230769231
0.65,0.95,-2.92307692307692,0.230769230769231
0.75,0.95,-4.38461538461538,7.5
0.85,0.95,-3.5,13.6538461538462
0.95,0.95,-10.1153846153846,7.19230769230769
0.05,0.05,6.23076923076923,-4.61538461538461
0.15,0.05,7.1923076923077,-1.61538461538462
0.25,0.05,8.88461538461539,-21.3076923076923
0.35,0.05,1.57692307692308,-7.88461538461539
0.45,0.05,10.5,-7.53846153846154
0.55,0.05,2.61538461538462,-1.30769230769231
0.65,0.05,10.7307692307692,8.57692307692308
0.75,0.05,-9.34615384615384,-13.4230769230769
0.85,0.05,15.6153846153846,-3.11538461538461
0.95,0.05,-7.38461538461538,-2.53846153846154
0.05,0.15,4.07692307692308,7.92307692307693
0.15,0.15,8.5,8.15384615384616
0.25,0.15,10.1923076923077,6.69230769230769
0.35,0.15,28.4230769230769,3.38461538461539
0.45,0.15,11.7307692307692,-1.46153846153846
0.55,0.15,-1.92307692307692,3.42307692307692
0.65,0.15,25.7307692307692,-6.26923076923077
0.75,0.15,7.00000000000001,-6.15384615384615
0.85,0.15,-5.61538461538461,1.23076923076923
0.95,0.15,11.3076923076923,-2.61538461538461
0.05,0.25,-9.80769230769231,2.42307692307692
0.15,0.25,-8.53846153846154,6.84615384615385
0.25,0.25,-5.92307692307692,9
0.35,0.25,-15.7692307692308,6.84615384615385
0.45,0.25,-14.0384615384615,2.96153846153846
0.55,0.25,27.2307692307692,4.23076923076923
0.65,0.25,-9.42307692307692,9.76923076923077
0.75,0.25,-16.7307692307692,3.07692307692308
0.85,0.25,4.65384615384616,10.4230769230769
0.95,0.25,-8,6.19230769230769
0.05,0.35,-12.3461538461538,9.80769230769231
0.15,0.35,-7.15384615384615,6.80769230769231
0.25,0.35,-9.46153846153846,9.80769230769231
0.35,0.35,-3.23076923076923,4.80769230769231
0.45,0.35,2.80769230769231,10.1153846153846
0.55,0.35,-5.15384615384615,9.11538461538462
0.65,0.35,2.92307692307692,11.0769230769231
0.75,0.35,6.34615384615385,8.23076923076923
0.85,0.35,4.76923076923077,13.8076923076923
0.95,0.35,-1.19230769230769,3.96153846153846
0.05,0.45,-0.5,12.3461538461538
0.15,0.45,-10.5384615384615,10.5
0.25,0.45,-13.8846153846154,11.6923076923077
0.35,0.45,8.07692307692308,2.15384615384615
0.45,0.45,-7.11538461538461,5.15384615384616
0.55,0.45,-1.76923076923077,1.23076923076923
0.65,0.45,-1.61538461538461,11
0.75,0.45,-8.96153846153846,8.03846153846154
0.85,0.45,-6.92307692307692,9.30769230769231
0.95,0.45,10.0384615384615,12.1153846153846
0.05,0.55,-6.03846153846154,5.65384615384616
0.15,0.55,1,1.65384615384615
0.25,0.55,-8.65384615384615,10.6538461538462
0.35,0.55,-7,9.30769230769231
0.45,0.55,-1.26923076923077,8.5
0.55,0.55,-7.61538461538461,8.5
0.65,0.55,4.73076923076923,-1.07692307692308
0.75,0.55,-6.80769230769231,9.03846153846154
0.85,0.55,-16.3846153846154,6.96153846153846
0.95,0.55,-8,2.65384615384616
0.05,0.65,-12.1153846153846,4.76923076923077
0.15,0.65,-12.0384615384615,10.2307692307692
0.25,0.65,-8.38461538461539,8.26923076923077
0.35,0.65,-9.65384615384615,10.5769230769231
0.45,0.65,-5.07692307692308,8.92307692307692
0.55,0.65,-11.6923076923077,10.1153846153846
0.65,0.65,-9.61538461538461,7.11538461538461
0.75,0.65,1.61538461538462,0.769230769230767
0.85,0.65,-3,5.61538461538461
0.95,0.65,-8.84615384615385,11.1153846153846
0.05,0.75,-0.884615384615382,13.9615384615385
0.15,0.75,-1.96153846153846,-0.846153846153846
0.25,0.75,-13.6538461538462,7.07692307692308
0.35,0.75,-9.34615384615384,6.84615384615385
0.45,0.75,-13.0384615384615,0
0.55,0.75,-8.57692307692308,6.26923076923077
0.65,0.75,-4.73076923076923,6.57692307692308
0.75,0.75,-14.7307692307692,3.53846153846154
0.85,0.75,-0.346153846153845,5.5
0.95,0.75,-9.23076923076923,6.80769230769231
0.05,0.85,-2.03846153846154,7.69230769230769
0.15,0.85,-5.53846153846154,14.7307692307692
0.25,0.85,-10.4615384615385,2.53846153846154
0.35,0.85,-7.88461538461538,8.53846153846154
0.45,0.85,-13.4230769230769,7.76923076923077
0.55,0.85,-7.57692307692307,10.3461538461538
0.65,0.85,-7.69230769230769,13.8461538461538
0.75,0.85,-16.2307692307692,3.73076923076923
0.85,0.85,6.61538461538462,2.46153846153846
0.95,0.85,-8.15384615384615,8.65384615384615
0.05,0.95,-6.38461538461538,9.30769230769231
0.15,0.95,-8.46153846153846,7.15384615384616
0.25,0.95,-4.19230769230769,5.84615384615385
0.35,0.95,-10.0384615384615,6.57692307692308
0.45,0.95,-9.46153846153846,15.9230769230769
0.55,0.95,-9.23076923076923,8
0.65,0.95,-1.34615384615385,7.30769230769231
0.75,0.95,-9.15384615384615,3.73076923076923
0.85,0.95,-6.46153846153846,14.2692307692308
0.95,0.95,-6.73076923076923,6.96153846153846
0.05,0.05,9.65384615384616,9.88461538461538
0.15,0.05,2.23076923076923,-5.65384615384616
0.25,0.05,11.6538461538462,-12.9615384615385
0.35,0.05,8.42307692307693,3.23076923076923
0.45,0.05,4.84615384615385,-5.19230769230769
0.55,0.05,0.84615384615385,6.61538461538461
0.65,0.05,11.0769230769231,10.0384615384615
0.75,0.05,-4.76923076923077,8.76923076923077
0.85,0.05,2.65384615384616,5.96153846153846
0.95,0.05,14.9230769230769,-3.07692307692308
0.05,0.15,-5.61538461538461,1.80769230769231
0.15,0.15,-7.42307692307692,9
0.25,0.15,-1.15384615384615,7.84615384615385
0.35,0.15,14.2692307692308,4
0.45,0.15,-0.461538461538458,1.34615384615385
0.55,0.15,12.8461538461539,9.88461538461538
0.65,0.15,-0.269230769230765,-1.53846153846154
0.75,0.15,23.7307692307692,3.11538461538462
0.85,0.15,18.4615384615385,7.42307692307692
0.95,0.15,-11.1153846153846,7.38461538461538
0.05,0.25,-8.84615384615385,8.57692307692308
0.15,0.25,-11.1923076923077,2.19230769230769
0.25,0.25,13.8461538461539,12.3076923076923
0.35,0.25,-13,9.46153846153846
0.45,0.25,-0.230769230769229,4.92307692307692
0.55,0.25,-0.961538461538458,1
0.65,0.25,9.15384615384616,4.96153846153846
0.75,0.25,-13.2307692307692,11.4230769230769
0.85,0.25,-10.0384615384615,5.69230769230769
0.95,0.25,-10.8076923076923,11.1923076923077
0.05,0.35,-3.23076923076923,10.1923076923077
0.15,0.35,-4.73076923076923,7.46153846153846
0.25,0.35,-3.69230769230769,5.11538461538462
0.35,0.35,-12.1538461538462,8.23076923076923
0.45,0.35,16.0384615384615,11.3461538461538
0.55,0.35,-0.923076923076922,2.26923076923077
0.65,0.35,-10.8076923076923,7.8076923076923
0.75,0.35,-1.15384615384615,9.38461538461539
0.85,0.35,0.038461538461542,6.96153846153846
0.95,0.35,-5.96153846153846,-2.88461538461539
0.05,0.45,-13.1923076923077,7.80769230769231
0.15,0.45,7.6923076923077,8.53846153846154
0.25,0.45,-13.6923076923077,7.5
0.35,0.45,-14.6153846153846,-0.576923076923076
0.45,0.45,-15.6153846153846,6.38461538461538
0.55,0.45,-12.5384615384615,7.84615384615385
0.65,0.45,-8.15384615384615,6.11538461538462
0.75,0.45,-6.07692307692308,3.19230769230769
0.85,0.45,-4.07692307692308,10.1153846153846
0.95,0.45,-4.42307692307692,4.07692307692307
0.05,0.55,-18.8846153846154,10.3076923076923
0.15,0.55,-10.6538461538462,6.38461538461538
0.25,0.55,-2.5,2.15384615384615
0.35,0.55,-12.1538461538462,6.15384615384615
0.45,0.55,-9.07692307692307,2.38461538461538
0.55,0.55,-0.0769230769230744,8.80769230769231
0.65,0.55,-6.26923076923077,10.8076923076923
0.75,0.55,-6.42307692307692,6.42307692307692
0.85,0.55,-6.57692307692308,0.0769230769230784
0.95,0.55,0.230769230769233,6.84615384615385
0.05,0.65,-9.30769230769231,13.0384615384615
0.15,0.65,-9.15384615384615,14.1153846153846
0.25,0.65,-11.8461538461538,6.61538461538461
0.35,0.65,-13.9615384615385,9.23076923076923
0.45,0.65,-11.8461538461538,3.80769230769231
0.55,0.65,11.8076923076923,8.8076923076923
0.65,0.65,-15.9615384615385,8.34615384615384
0.75,0.65,-10.7692307692308,10.8846153846154
0.85,0.65,-2.65384615384615,8.23076923076923
0.95,0.65,-0.807692307692307,5
0.05,0.75,-4.61538461538461,11.2692307692308
0.15,0.75,-7.61538461538461,13.1923076923077
0.25,0.75,-13.1923076923077,5.65384615384615
0.35,0.75,-11.2307692307692,9.92307692307692
0.45,0.75,-9.69230769230769,8.88461538461539
0.55,0.75,-4.73076923076923,7.73076923076923
0.65,0.75,-12.9615384615385,14.0769230769231
0.75,0.75,-7.80769230769231,12.8076923076923
0.85,0.75,-12.5769230769231,4.57692307692308
0.95,0.75,-7.76923076923077,9
0.05,0.85,0.423076923076924,16.1538461538462
0.15,0.85,-12.6153846153846,7.96153846153846
0.25,0.85,-4.07692307692307,10
0.35,0.85,-9.15384615384615,10.9230769230769
0.45,0.85,13.1923076923077,2.80769230769231
0.55,0.85,-5.53846153846154,8.53846153846154
0.65,0.85,-4.03846153846154,12.5384615384615
0.75,0.85,-10.8461538461538,9.30769230769231
0.85,0.85,-6.92307692307692,8.03846153846154
0.95,0.85,-10.8461538461538,4.34615384615385
0.05,0.95,-11.9615384615385,9
0.15,0.95,-14.6153846153846,13.0769230769231
0.25,0.95,-6.80769230769231,8.15384615384615
0.35,0.95,-6.88461538461538,10
0.45,0.95,-8.92307692307692,7.57692307692308
0.55,0.95,-8.42307692307692,3.5
0.65,0.95,-5.96153846153846,10.3076923076923
0.75,0.95,-5.84615384615385,11.6538461538462
0.85,0.95,-2.23076923076923,6.57692307692308
0.95,0.95,-11.6923076923077,10.9230769230769
0.05,0.05,19.5,3.61538461538461
0.15,0.05,2.11538461538462,-6.03846153846154
0.25,0.05,-0.384615384615383,1.38461538461538
0.35,0.05,4.57692307692308,6.88461538461539
0.45,0.05,-0.0384615384615392,-3.30769230769231
0.55,0.05,0.192307692307695,3.73076923076923
0.65,0.05,-14.5,9.46153846153846
0.75,0.05,-9.5,-8.84615384615385
0.85,0.05,-3.92307692307692,3.38461538461538
0.95,0.05,4.00000000000001,-0.423076923076923
0.05,0.15,7.53846153846154,12.9615384615385
0.15,0.15,13.4615384615385,11.1923076923077
0.25,0.15,1.69230769230769,8.03846153846154
0.35,0.15,-2.53846153846154,-7.46153846153846
0.45,0.15,-11.0384615384615,12.3461538461538
0.55,0.15,10.9230769230769,-3.84615384615385
0.65,0.15,2.30769230769231,8
0.75,0.15,7.19230769230769,8.96153846153846
0.85,0.15,-5.65384615384615,3.92307692307692
0.95,0.15,18.8461538461539,0.192307692307691
0.05,0.25,-17,0.230769230769231
0.15,0.25,-7.80769230769231,10.2692307692308
0.25,0.25,-11.0769230769231,5.26923076923077
0.35,0.25,-3.11538461538461,3.15384615384615
0.45,0.25,-7.73076923076923,8.69230769230769
0.55,0.25,4.15384615384616,2.65384615384615
0.65,0.25,-7.42307692307692,-6.03846153846154
0.75,0.25,-16.0769230769231,8.69230769230769
0.85,0.25,12.6923076923077,-1.65384615384616
0.95,0.25,-10.6153846153846,-3.30769230769231
0.05,0.35,-4.5,8
0.15,0.35,0.230769230769231,3.5
0.25,0.35,-13.8461538461538,16.3846153846154
0.35,0.35,-0.999999999999998,6.80769230769231
0.45,0.35,-8.11538461538461,-0.500000000000001
0.55,0.35,-9.80769230769231,5.92307692307693
0.65,0.35,1.42307692307692,-2.34615384615385
0.75,0.35,-7.30769230769231,-2.11538461538461
0.85,0.35,-10.8461538461538,8.46153846153846
0.95,0.35,-13.2692307692308,1.38461538461538
0.05,0.45,-1.46153846153846,11.7692307692308
0.15,0.45,4.11538461538462,7.84615384615385
0.25,0.45,-14.3076923076923,11.2307692307692
0.35,0.45,-17,5.07692307692308
0.45,0.45,-9.69230769230769,6.23076923076923
0.55,0.45,-12.0384615384615,10.4615384615385
0.65,0.45,6.1923076923077,8.07692307692308
0.75,0.45,-11.9230769230769,5.19230769230769
0.85,0.45,1.61538461538462,7.80769230769231
0.95,0.45,3.07692307692308,9.65384615384615
0.05,0.55,-3.38461538461538,10.4230769230769
0.15,0.55,-7.19230769230769,16.0384615384615
0.25,0.55,-0.884615384615383,10.7692307692308
0.35,0.55,3.53846153846154,10.1153846153846
0.45,0.55,2.5,11.8461538461538
0.55,0.55,-1.61538461538462,10.3076923076923
0.65,0.55,5.15384615384616,4.88461538461539
0.75,0.55,-10.0384615384615,14.1153846153846
0.85,0.55,-7.07692307692308,10.6153846153846
0.95,0.55,-10.6153846153846,9.61538461538462
0.05,0.65,-5.76923076923077,8.61538461538461
0.15,0.65,-11,8.69230769230769
0.25,0.65,-12.6923076923077,11.5769230769231
0.35,0.65,-6.65384615384615,11.5384615384615
0.45,0.65,-13.3846153846154,7.34615384615385
0.55,0.65,-4.34615384615384,5.92307692307692
0.65,0.65,-3.88461538461539,16.4615384615385
0.75,0.65,-16.5384615384615,6.92307692307692
0.85,0.65,-9.84615384615384,9.30769230769231
0.95,0.65,-9.19230769230769,5.84615384615384
0.05,0.75,-10.2692307692308,3.80769230769231
0.15,0.75,-5.15384615384615,7.69230769230769
0.25,0.75,-7.34615384615384,11.4615384615385
0.35,0.75,-10.1923076923077,10.4615384615385
0.45,0.75,-6.88461538461538,13.0769230769231
0.55,0.75,-5.23076923076923,9.76923076923077
0.65,0.75,-6.03846153846154,3.30769230769231
0.75,0.75,-5.38461538461538,4.03846153846154
0.85,0.75,5.30769230769231,6.76923076923077
0.95,0.75,-10.9615384615385,8.07692307692308
0.05,0.85,-9.26923076923077,6.03846153846154
0.15,0.85,-7.69230769230769,8.15384615384615
0.25,0.85,-5,14.9230769230769
0.35,0.85,-10.3846153846154,14.5769230769231
0.45,0.85,-7.57692307692307,5.80769230769231
0.55,0.85,-7.46153846153846,15.9230769230769
0.65,0.85,-3.11538461538462,13.7307692307692
0.75,0.85,-12.6538461538462,5.30769230769231
0.85,0.85,-7.5,14.3461538461538
0.95,0.85,-9.38461538461538,10.4615384615385
0.05,0.95,-7.96153846153846,8.88461538461538
0.15,0.95,-6.92307692307692,10.5384615384615
0.25,0.95,-5.03846153846154,13.4615384615385
0.35,0.95,-10.9230769230769,8
0.45,0.95,-6.42307692307692,11.9615384615385
0.55,0.95,-12,-1.46153846153846
0.65,0.95,-8.46153846153846,-1.57692307692308
0.75,0.95,-1.96153846153846,8.73076923076923
0.85,0.95,-13.3461538461538,9.11538461538461
0.95,0.95,-6.92307692307692,11.4230769230769
0.05,0.05,10.1538461538462,-8.73076923076923
0.15,0.05,3.46153846153846,10.5
0.25,0.05,-8.84615384615384,-16
0.35,0.05,-2.30769230769231,-19.3076923076923
0.45,0.05,23.1923076923077,7.23076923076923
0.55,0.05,12.8846153846154,2.61538461538461
0.65,0.05,9.92307692307693,-1.73076923076923
0.75,0.05,14.5,3.73076923076923
0.85,0.05,14.5384615384615,-7.15384615384616
0.95,0.05,19,-7.26923076923077
0.05,0.15,-9.30769230769231,3.11538461538462
0.15,0.15,-5.15384615384615,4.03846153846154
0.25,0.15,-9.5,1.07692307692307
0.35,0.15,0.53846153846154,4.26923076923077
0.45,0.15,15.3076923076923,8.46153846153846
0.55,0.15,27.1923076923077,11.5
0.65,0.15,13.5384615384615,4.38461538461539
