135,264.53,-255.31,549.07,582,1.9058,0.0001234,0.61415,0.12883,0.97512,0.14795,0.68586,0.054147,0.0012664,0.25098
136,196.58,-200.23,413.16,446.09,10.074,1.8673,0.085671,0.17384,0.78186,0.34988,0.017804,0.016247,0.37497,0.27093
137,29.772,-22.385,79.544,112.53,15.651,0.00012341,0.19232,0.17717,0.63324,0.91401,0.3689,0.6055,0.0061163,0.31813
138,225.53,-218.38,471.06,504.04,8.9985,0.00012348,0.036677,0.054513,0.027116,0.073127,0.00062735,0.36272,0.00076541,0.040227
139,275.98,-265.85,571.96,604.89,0.17709,0.00012339,0.47012,0.162,0.34118,0.57101,0.59741,0.59703,0.44517,0.49405
140,263.05,-253.42,546.09,579.07,2.1735,0.00012338,0.66649,0.54335,0.33727,0.027916,0.52955,0.2355,0.0043981,0.559
141,222.55,-215.85,465.11,498.09,12.448,0.00012343,0.035457,0.0062155,0.065821,0.12404,0.060927,0.65515,0.00013196,0.03622
142,109.35,-101.04,238.69,271.67,7.2244,0.00012343,0.8807,0.29073,0.22868,0.28413,0.049509,0.071589,0.00022102,0.84679
143,171.35,-178.26,362.7,395.69,19.14,1.8185,0.069867,0.031653,0.22785,0.25327,0.025567,0.00017493,0.00013351,0.021671
144,180.01,-171.32,380.03,413.01,5.0845,0.00012343,0.96108,0.14557,0.8203,0.35061,0.073597,0.0083006,0.039136,0.030009
145,270.22,-272.96,560.45,593.43,0.83456,-2.2358,0.7129,0.40341,0.6521,0.68541,0.0032635,0.0045673,0.049808,0.097546
146,265.23,-256.23,550.45,583.43,1.0862,0.00012345,0.94712,0.14581,0.020409,0.41379,0.0020208,0.62875,0.54223,0.0039087
147,189.93,-182.1,399.87,432.85,6.7423,0.00012343,0.12977,0.43291,0.088882,0.50283,0.0003766,0.15714,0.0001883,0.051292
149,275,-265.2,570,602.99,2.5019,0.00012338,0.14473,0.19826,0.74051,0.072801,0.38898,0.21455,0.58157,0.057826
150,215.09,-207.51,450.17,483.16,7.1782,0.00012338,0.025246,0.0067305,0.15867,0.13717,0.00019304,0.63012,0.06302,0.0062449
151,236.63,-227.36,493.25,526.23,3.1293,0.00012339,0.46106,0.78069,0.16167,0.11412,0.00063778,0.11049,0.56206,0.78664
152,151.19,-146.51,322.38,355.36,21.192,0.0001235,0.078097,0.1622,0.046107,0.040015,0.00037505,0.075817,0.00034155,0.012373
153,274.75,-264.66,569.5,602.43,0.94062,0.00012342,0.081453,0.35917,0.077014,0.37115,0.68742,0.30678,0.62918,0.53281
154,215.05,-218.81,450.11,483.09,2.6909,2.3168,0.17824,0.93918,0.91837,0.98931,0.00047758,0.28887,0.0042537,0.0045803
